kom·­pendi·­um,kompendiet kompendier ,Singular,ett kompendium,obestämd form,ett kompendiums,obestämd form genitiv,kompendiet,bestämd form,kompendiets,bestämd form genitiv,Plural,kompendier,obestämd form,kompendiers,obestämd form genitiv,kompendierna,bestämd form,kompendiernas,bestämd form genitiv
spa,~t el. ~et; pl. ~n ,Singular,ett spa,obestämd form,ett spas,obestämd form genitiv,spat (spaet),bestämd form,spats (spaets),bestämd form genitiv,Plural,span,obestämd form,spans,obestämd form genitiv,spana,bestämd form,spanas,bestämd form genitiv
skälva,skälvde hellre än skalv, skälvt, pres. skälver ,Finita former,skälver,presens aktiv,skälvde (skalv),preteritum aktiv,skälv,imperativ aktiv,Infinita former,att skälva,infinitiv aktiv,har/hade skälvt,supinum aktiv,Presens particip,skälvande
skälva,~n ,Singular,en skälva,obestämd form,en skälvas,obestämd form genitiv,skälvan,bestämd form,skälvans,bestämd form genitiv
sena,~n senor ,Singular,en sena,obestämd form,en senas,obestämd form genitiv,senan,bestämd form,senans,bestämd form genitiv,Plural,senor,obestämd form,senors,obestämd form genitiv,senorna,bestämd form,senornas,bestämd form genitiv
pris,~et; pl. ~ el. ~er ,Singular,ett pris,obestämd form,ett pris,obestämd form genitiv,priset,bestämd form,prisets,bestämd form genitiv,Plural,pris (priser),obestämd form,pris (prisers),obestämd form genitiv,prisen (priserna),bestämd form,prisens (prisernas),bestämd form genitiv
pris,~et ~er ,Singular,ett pris,obestämd form,ett pris,obestämd form genitiv,priset,bestämd form,prisets,bestämd form genitiv,Plural,priser,obestämd form,prisers,obestämd form genitiv,priserna,bestämd form,prisernas,bestämd form genitiv
pris,~et ,Singular,ett pris,obestämd form,ett pris,obestämd form genitiv,priset,bestämd form,prisets,bestämd form genitiv
pris,~en ~er ,Singular,en pris,obestämd form,en pris,obestämd form genitiv,prisen,bestämd form,prisens,bestämd form genitiv,Plural,priser,obestämd form,prisers,obestämd form genitiv,priserna,bestämd form,prisernas,bestämd form genitiv
pris,~en ~ar ,Singular,en pris,obestämd form,en pris,obestämd form genitiv,prisen,bestämd form,prisens,bestämd form genitiv,Plural,prisar,obestämd form,prisars,obestämd form genitiv,prisarna,bestämd form,prisarnas,bestämd form genitiv
gitarr,~en ~er ,Singular,en gitarr,obestämd form,en gitarrs,obestämd form genitiv,gitarren,bestämd form,gitarrens,bestämd form genitiv,Plural,gitarrer,obestämd form,gitarrers,obestämd form genitiv,gitarrerna,bestämd form,gitarrernas,bestämd form genitiv
poäng,~en hellre än ~et; pl. ~ ,Singular,en poäng (ett poäng),obestämd form,en poängs (ett poängs),obestämd form genitiv,poängen (poänget),bestämd form,poängens (poängets),bestämd form genitiv,Plural,poäng,obestämd form,poängs,obestämd form genitiv,poängen,bestämd form,poängens,bestämd form genitiv
poäng,~en ~er ,Singular,en poäng,obestämd form,en poängs,obestämd form genitiv,poängen,bestämd form,poängens,bestämd form genitiv,Plural,poänger,obestämd form,poängers,obestämd form genitiv,poängerna,bestämd form,poängernas,bestämd form genitiv
glunt|­sång,~en ~er ,Singular,en gluntsång,obestämd form,en gluntsångs,obestämd form genitiv,gluntsången,bestämd form,gluntsångens,bestämd form genitiv,Plural,gluntsånger,obestämd form,gluntsångers,obestämd form genitiv,gluntsångerna,bestämd form,gluntsångernas,bestämd form genitiv
mil,~en; pl. ~ ,Singular,en mil,obestämd form,en mils,obestämd form genitiv,milen,bestämd form,milens,bestämd form genitiv,Plural,mil,obestämd form,mils,obestämd form genitiv,milen,bestämd form,milens,bestämd form genitiv
kredd,~en ,Singular,en kredd (en cred),obestämd form,en kredds (en creds),obestämd form genitiv,kredden (creden),bestämd form,kreddens (credens),bestämd form genitiv
om|­sorg,~en ~er ,Singular,en omsorg,obestämd form,en omsorgs,obestämd form genitiv,omsorgen,bestämd form,omsorgens,bestämd form genitiv,Plural,omsorger,obestämd form,omsorgers,obestämd form genitiv,omsorgerna,bestämd form,omsorgernas,bestämd form genitiv
kon·­trakt,~et; pl. ~ ,Singular,ett kontrakt,obestämd form,ett kontrakts,obestämd form genitiv,kontraktet,bestämd form,kontraktets,bestämd form genitiv,Plural,kontrakt,obestämd form,kontrakts,obestämd form genitiv,kontrakten,bestämd form,kontraktens,bestämd form genitiv
syno·­nym,~t ~a ,Positiv,en synonym + substantiv,ett synonymt + substantiv,den/det/de synonyma + substantiv
syno·­nym,~en ~er ,Singular,en synonym,obestämd form,en synonyms,obestämd form genitiv,synonymen,bestämd form,synonymens,bestämd form genitiv,Plural,synonymer,obestämd form,synonymers,obestämd form genitiv,synonymerna,bestämd form,synonymernas,bestämd form genitiv
argu·­ment,~et; pl. ~ ,Singular,ett argument,obestämd form,ett arguments,obestämd form genitiv,argumentet,bestämd form,argumentets,bestämd form genitiv,Plural,argument,obestämd form,arguments,obestämd form genitiv,argumenten,bestämd form,argumentens,bestämd form genitiv
mot·­iv·­at·ion,~en ~er ,Singular,en motivation,obestämd form,en motivations,obestämd form genitiv,motivationen,bestämd form,motivationens,bestämd form genitiv,Plural,motivationer,obestämd form,motivationers,obestämd form genitiv,motivationerna,bestämd form,motivationernas,bestämd form genitiv
selot,~en ~er ,Singular,en selot (en zelot),obestämd form,en selots (en zelots),obestämd form genitiv,seloten (zeloten),bestämd form,selotens (zelotens),bestämd form genitiv,Plural,seloter (zeloter),obestämd form,seloters (zeloters),obestämd form genitiv,seloterna (zeloterna),bestämd form,seloternas (zeloternas),bestämd form genitiv
testa·­mente,~t ~n ,Singular,ett testamente,obestämd form,ett testamentes,obestämd form genitiv,testamentet,bestämd form,testamentets,bestämd form genitiv,Plural,testamenten,obestämd form,testamentens,obestämd form genitiv,testamentena,bestämd form,testamentenas,bestämd form genitiv
kund,~en ~er ,Singular,en kund,obestämd form,en kunds,obestämd form genitiv,kunden,bestämd form,kundens,bestämd form genitiv,Plural,kunder,obestämd form,kunders,obestämd form genitiv,kunderna,bestämd form,kundernas,bestämd form genitiv
quiz,~et; pl. ~ ,Singular,ett quiz,obestämd form,ett quiz,obestämd form genitiv,quizet,bestämd form,quizets,bestämd form genitiv,Plural,quiz,obestämd form,quiz,obestämd form genitiv,quizen,bestämd form,quizens,bestämd form genitiv
kon·­kret·ion,~en ~er ,Singular,en konkretion,obestämd form,en konkretions,obestämd form genitiv,konkretionen,bestämd form,konkretionens,bestämd form genitiv,Plural,konkretioner,obestämd form,konkretioners,obestämd form genitiv,konkretionerna,bestämd form,konkretionernas,bestämd form genitiv
komma,~t ~n ,Singular,ett komma,obestämd form,ett kommas,obestämd form genitiv,kommat,bestämd form,kommats,bestämd form genitiv,Plural,komman,obestämd form,kommans,obestämd form genitiv,kommana,bestämd form,kommanas,bestämd form genitiv
komma,kom, kommit, kommen kommet komna, pres. kommer, imper. kom ,Finita former,kommer,presens aktiv,koms (kommes),presens passiv,kom,preteritum aktiv,koms,preteritum passiv,kom,imperativ aktiv,Infinita former,att komma,infinitiv aktiv,att kommas,infinitiv passiv,har/hade kommit,supinum aktiv,har/hade kommits,supinum passiv,Presens particip,kommande,Perfekt particip,en kommen + substantiv,ett kommet + substantiv,den/det/de komna + substantiv,den komne + maskulint substantiv
mor|­bror,‑brodern el. ‑brorn; pl. ‑bröder ,Singular,en morbror (en morbroder),obestämd form,en morbrors (en morbroders),obestämd form genitiv,morbrodern (morbrorn),bestämd form,morbroderns (morbrorns),bestämd form genitiv,Plural,morbröder,obestämd form,morbröders,obestämd form genitiv,morbröderna,bestämd form,morbrödernas,bestämd form genitiv
vacc·­in,~et; pl. ~er hellre än ~ ,Singular,ett vaccin,obestämd form,ett vaccins,obestämd form genitiv,vaccinet,bestämd form,vaccinets,bestämd form genitiv,Plural,vacciner (vaccin),obestämd form,vacciners (vaccins),obestämd form genitiv,vaccinerna (vaccinen),bestämd form,vaccinernas (vaccinens),bestämd form genitiv
tem·­at·­ik,~en ,Singular,en tematik,obestämd form,en tematiks,obestämd form genitiv,tematiken,bestämd form,tematikens,bestämd form genitiv
kemi,~n ,Singular,en kemi,obestämd form,en kemis,obestämd form genitiv,kemin,bestämd form,kemins,bestämd form genitiv
in|­put,~en ,Singular,en input,obestämd form,en inputs,obestämd form genitiv,inputen,bestämd form,inputens,bestämd form genitiv
slå,~n ~ar ,Singular,en slå,obestämd form,en slås,obestämd form genitiv,slån,bestämd form,slåns,bestämd form genitiv,Plural,slåar,obestämd form,slåars,obestämd form genitiv,slåarna,bestämd form,slåarnas,bestämd form genitiv
slå,~n ~r ,Singular,en slå,obestämd form,en slås,obestämd form genitiv,slån,bestämd form,slåns,bestämd form genitiv,Plural,slår,obestämd form,slårs,obestämd form genitiv,slårna,bestämd form,slårnas,bestämd form genitiv
slå,slog, slagit, slagen slaget slagna, pres. slår ,Finita former,slår,presens aktiv,slås,presens passiv,slog,preteritum aktiv,slogs,preteritum passiv,slå,imperativ aktiv,Infinita former,att slå,infinitiv aktiv,att slås,infinitiv passiv,har/hade slagit,supinum aktiv,har/hade slagits,supinum passiv,Presens particip,slående,Perfekt particip,en slagen + substantiv,ett slaget + substantiv,den/det/de slagna + substantiv,den slagne + maskulint substantiv
rom·­an,~en ~er ,Singular,en roman,obestämd form,en romans,obestämd form genitiv,romanen,bestämd form,romanens,bestämd form genitiv,Plural,romaner,obestämd form,romaners,obestämd form genitiv,romanerna,bestämd form,romanernas,bestämd form genitiv
händ·­else,~n ~r ,Singular,en händelse,obestämd form,en händelses,obestämd form genitiv,händelsen,bestämd form,händelsens,bestämd form genitiv,Plural,händelser,obestämd form,händelsers,obestämd form genitiv,händelserna,bestämd form,händelsernas,bestämd form genitiv
rätt|­stav·­ning,~en ~ar ,Singular,en rättstavning,obestämd form,en rättstavnings,obestämd form genitiv,rättstavningen,bestämd form,rättstavningens,bestämd form genitiv,Plural,rättstavningar,obestämd form,rättstavningars,obestämd form genitiv,rättstavningarna,bestämd form,rättstavningarnas,bestämd form genitiv
sub·­alt·­ern,~en ~er ,Singular,en subaltern,obestämd form,en subalterns,obestämd form genitiv,subalternen,bestämd form,subalternens,bestämd form genitiv,Plural,subalterner,obestämd form,subalterners,obestämd form genitiv,subalternerna,bestämd form,subalternernas,bestämd form genitiv
trans·­form·­at·ion,~en ~er ,Singular,en transformation,obestämd form,en transformations,obestämd form genitiv,transformationen,bestämd form,transformationens,bestämd form genitiv,Plural,transformationer,obestämd form,transformationers,obestämd form genitiv,transformationerna,bestämd form,transformationernas,bestämd form genitiv
tåga,~n tågor ,Singular,en tåga,obestämd form,en tågas,obestämd form genitiv,tågan,bestämd form,tågans,bestämd form genitiv,Plural,tågor,obestämd form,tågors,obestämd form genitiv,tågorna,bestämd form,tågornas,bestämd form genitiv
tåga,~de ~t ,Finita former,tågar,presens aktiv,tågas,presens passiv,tågade,preteritum aktiv,tågades,preteritum passiv,tåga,imperativ aktiv,Infinita former,att tåga,infinitiv aktiv,att tågas,infinitiv passiv,har/hade tågat,supinum aktiv,har/hade tågats,supinum passiv,Presens particip,tågande
gods,~et; pl. ~ ,Singular,ett gods,obestämd form,ett gods,obestämd form genitiv,godset,bestämd form,godsets,bestämd form genitiv,Plural,gods,obestämd form,gods,obestämd form genitiv,godsen,bestämd form,godsens,bestämd form genitiv
be·­slut,~et; pl. ~ ,Singular,ett beslut,obestämd form,ett besluts,obestämd form genitiv,beslutet,bestämd form,beslutets,bestämd form genitiv,Plural,beslut,obestämd form,besluts,obestämd form genitiv,besluten,bestämd form,beslutens,bestämd form genitiv
gen·­it·­iv,~en ~er ,Singular,en genitiv,obestämd form,en genitivs,obestämd form genitiv,genitiven,bestämd form,genitivens,bestämd form genitiv,Plural,genitiver,obestämd form,genitivers,obestämd form genitiv,genitiverna,bestämd form,genitivernas,bestämd form genitiv
of·­fic·­er,~en; som pl. anv. officerare, best. pl. officerarna ,Singular,en officer,obestämd form,en officers,obestämd form genitiv,officeren,bestämd form,officerens,bestämd form genitiv,Plural,officerare,obestämd form,officerares,obestämd form genitiv,officerarna,bestämd form,officerarnas,bestämd form genitiv
fråge|­sats,~en ~er ,Singular,en frågesats,obestämd form,en frågesats,obestämd form genitiv,frågesatsen,bestämd form,frågesatsens,bestämd form genitiv,Plural,frågesatser,obestämd form,frågesatsers,obestämd form genitiv,frågesatserna,bestämd form,frågesatsernas,bestämd form genitiv
kon·­tinu·­itet,~en ,Singular,en kontinuitet,obestämd form,en kontinuitets,obestämd form genitiv,kontinuiteten,bestämd form,kontinuitetens,bestämd form genitiv
resa,~n resor ,Singular,en resa,obestämd form,en resas,obestämd form genitiv,resan,bestämd form,resans,bestämd form genitiv,Plural,resor,obestämd form,resors,obestämd form genitiv,resorna,bestämd form,resornas,bestämd form genitiv
resa,reste rest ,Finita former,reser,presens aktiv,reses,presens passiv,reste,preteritum aktiv,restes,preteritum passiv,res,imperativ aktiv,Infinita former,att resa,infinitiv aktiv,att resas,infinitiv passiv,har/hade rest,supinum aktiv,har/hade rests,supinum passiv,Presens particip,resande,Perfekt particip,en rest + substantiv,ett rest + substantiv,den/det/de resta + substantiv
diva,~n divor ,Singular,en diva,obestämd form,en divas,obestämd form genitiv,divan,bestämd form,divans,bestämd form genitiv,Plural,divor,obestämd form,divors,obestämd form genitiv,divorna,bestämd form,divornas,bestämd form genitiv
tesaur·­us,~en ~ar ,Singular,en tesaurus,obestämd form,en tesaurus,obestämd form genitiv,tesaurusen,bestämd form,tesaurusens,bestämd form genitiv,Plural,tesaurusar,obestämd form,tesaurusars,obestämd form genitiv,tesaurusarna,bestämd form,tesaurusarnas,bestämd form genitiv
speci·­al|­klass,~en ~er ,Singular,en specialklass,obestämd form,en specialklass,obestämd form genitiv,specialklassen,bestämd form,specialklassens,bestämd form genitiv,Plural,specialklasser,obestämd form,specialklassers,obestämd form genitiv,specialklasserna,bestämd form,specialklassernas,bestämd form genitiv
bräsch,~en ~er ,Singular,en bräsch,obestämd form,en bräschs,obestämd form genitiv,bräschen,bestämd form,bräschens,bestämd form genitiv,Plural,bräscher,obestämd form,bräschers,obestämd form genitiv,bräscherna,bestämd form,bräschernas,bestämd form genitiv
sadel,~n sadlar ,Singular,en sadel,obestämd form,en sadels,obestämd form genitiv,sadeln,bestämd form,sadelns,bestämd form genitiv,Plural,sadlar,obestämd form,sadlars,obestämd form genitiv,sadlarna,bestämd form,sadlarnas,bestämd form genitiv
bi|­laga,~n ‑lagor ,Singular,en bilaga,obestämd form,en bilagas,obestämd form genitiv,bilagan,bestämd form,bilagans,bestämd form genitiv,Plural,bilagor,obestämd form,bilagors,obestämd form genitiv,bilagorna,bestämd form,bilagornas,bestämd form genitiv
of·­fert,~en ~er ,Singular,en offert,obestämd form,en offerts,obestämd form genitiv,offerten,bestämd form,offertens,bestämd form genitiv,Plural,offerter,obestämd form,offerters,obestämd form genitiv,offerterna,bestämd form,offerternas,bestämd form genitiv
att|­sats,~en ~er ,Singular,en attsats,obestämd form,en attsats,obestämd form genitiv,attsatsen,bestämd form,attsatsens,bestämd form genitiv,Plural,attsatser,obestämd form,attsatsers,obestämd form genitiv,attsatserna,bestämd form,attsatsernas,bestämd form genitiv
reg·­ister,registret; pl. ~, best. pl. registren ,Singular,ett register,obestämd form,ett registers,obestämd form genitiv,registret,bestämd form,registrets,bestämd form genitiv,Plural,register,obestämd form,registers,obestämd form genitiv,registren,bestämd form,registrens,bestämd form genitiv
gammal|­svenska,~n ,Singular,en gammalsvenska,obestämd form,en gammalsvenskas,obestämd form genitiv,gammalsvenskan,bestämd form,gammalsvenskans,bestämd form genitiv
is·­jakt|­segl·ing,~en ,Singular,en isjaktsegling (en isjaktssegling),obestämd form,en isjaktseglings (en isjaktsseglings),obestämd form genitiv,isjaktseglingen (isjaktsseglingen),bestämd form,isjaktseglingens (isjaktsseglingens),bestämd form genitiv
sed,~en ~er ,Singular,en sed,obestämd form,en seds,obestämd form genitiv,seden,bestämd form,sedens,bestämd form genitiv,Plural,seder,obestämd form,seders,obestämd form genitiv,sederna,bestämd form,sedernas,bestämd form genitiv
ets·­ning,~en ~ar ,Singular,en etsning,obestämd form,en etsnings,obestämd form genitiv,etsningen,bestämd form,etsningens,bestämd form genitiv,Plural,etsningar,obestämd form,etsningars,obestämd form genitiv,etsningarna,bestämd form,etsningarnas,bestämd form genitiv
upp|­lev·­else,~n ~r ,Singular,en upplevelse,obestämd form,en upplevelses,obestämd form genitiv,upplevelsen,bestämd form,upplevelsens,bestämd form genitiv,Plural,upplevelser,obestämd form,upplevelsers,obestämd form genitiv,upplevelserna,bestämd form,upplevelsernas,bestämd form genitiv
ort|­namn,~et; pl. ~ ,Singular,ett ortnamn (ett ortsnamn),obestämd form,ett ortnamns (ett ortsnamns),obestämd form genitiv,ortnamnet (ortsnamnet),bestämd form,ortnamnets (ortsnamnets),bestämd form genitiv,Plural,ortnamn (ortsnamn),obestämd form,ortnamns (ortsnamns),obestämd form genitiv,ortnamnen (ortsnamnen),bestämd form,ortnamnens (ortsnamnens),bestämd form genitiv
av|­se·­ende,~t ~n ,Singular,ett avseende,obestämd form,ett avseendes,obestämd form genitiv,avseendet,bestämd form,avseendets,bestämd form genitiv,Plural,avseenden,obestämd form,avseendens,obestämd form genitiv,avseendena,bestämd form,avseendenas,bestämd form genitiv
egen·­skap,~en ~er ,Singular,en egenskap,obestämd form,en egenskaps,obestämd form genitiv,egenskapen,bestämd form,egenskapens,bestämd form genitiv,Plural,egenskaper,obestämd form,egenskapers,obestämd form genitiv,egenskaperna,bestämd form,egenskapernas,bestämd form genitiv
vers,~en ~er ,Singular,en vers,obestämd form,en vers,obestämd form genitiv,versen,bestämd form,versens,bestämd form genitiv
komma,~t ~n ,Singular,ett komma,obestämd form,ett kommas,obestämd form genitiv,kommat,bestämd form,kommats,bestämd form genitiv,Plural,komman,obestämd form,kommans,obestämd form genitiv,kommana,bestämd form,kommanas,bestämd form genitiv
komma,kom, kommit, kommen kommet komna, pres. kommer, imper. kom ,Finita former,kommer,presens aktiv,koms (kommes),presens passiv,kom,preteritum aktiv,koms,preteritum passiv,kom,imperativ aktiv,Infinita former,att komma,infinitiv aktiv,att kommas,infinitiv passiv,har/hade kommit,supinum aktiv,har/hade kommits,supinum passiv,Presens particip,kommande,Perfekt particip,en kommen + substantiv,ett kommet + substantiv,den/det/de komna + substantiv,den komne + maskulint substantiv
taxo·­nomi,~n ,Singular,en taxonomi,obestämd form,en taxonomis,obestämd form genitiv,taxonomin,bestämd form,taxonomins,bestämd form genitiv
fler|­tal,~et ,Singular,ett flertal,obestämd form,ett flertals,obestämd form genitiv,flertalet,bestämd form,flertalets,bestämd form genitiv
rut·­in,~en ~er ,Singular,en rutin,obestämd form,en rutins,obestämd form genitiv,rutinen,bestämd form,rutinens,bestämd form genitiv,Plural,rutiner,obestämd form,rutiners,obestämd form genitiv,rutinerna,bestämd form,rutinernas,bestämd form genitiv
shiit,~en ~er ,Singular,en shiit,obestämd form,en shiits,obestämd form genitiv,shiiten,bestämd form,shiitens,bestämd form genitiv,Plural,shiiter,obestämd form,shiiters,obestämd form genitiv,shiiterna,bestämd form,shiiternas,bestämd form genitiv
sång|­stil,~en ~ar ,Singular,en sångstil,obestämd form,en sångstils,obestämd form genitiv,sångstilen,bestämd form,sångstilens,bestämd form genitiv,Plural,sångstilar,obestämd form,sångstilars,obestämd form genitiv,sångstilarna,bestämd form,sångstilarnas,bestämd form genitiv
huvud|­sats,~en ~er ,Singular,en huvudsats,obestämd form,en huvudsats,obestämd form genitiv,huvudsatsen,bestämd form,huvudsatsens,bestämd form genitiv,Plural,huvudsatser,obestämd form,huvudsatsers,obestämd form genitiv,huvudsatserna,bestämd form,huvudsatsernas,bestämd form genitiv
summa,~n summor ,Singular,en summa,obestämd form,en summas,obestämd form genitiv,summan,bestämd form,summans,bestämd form genitiv,Plural,summor,obestämd form,summors,obestämd form genitiv,summorna,bestämd form,summornas,bestämd form genitiv
summa,~de ~t ,Finita former,summar,presens aktiv,summas,presens passiv,summade,preteritum aktiv,summades,preteritum passiv,summa,imperativ aktiv,Infinita former,att summa,infinitiv aktiv,att summas,infinitiv passiv,har/hade summat,supinum aktiv,har/hade summats,supinum passiv,Presens particip,summande
pos·­sess·­iv|­pro·­nom·­en,~et; pl. ~ el. ‑pronomina, best. pl. ~en el. ‑pronomina ,Singular,ett possessivpronomen,obestämd form,ett possessivpronomens,obestämd form genitiv,possessivpronomenet,bestämd form,possessivpronomenets,bestämd form genitiv,Plural,possessivpronomen (possessivpronomina),obestämd form,possessivpronomens (possessivpronominas),obestämd form genitiv,possessivpronomenen (possessivpronomina),bestämd form,possessivpronomenens (possessivpronominas),bestämd form genitiv
morf·­em,~et; pl. ~ ,Singular,ett morfem,obestämd form,ett morfems,obestämd form genitiv,morfemet,bestämd form,morfemets,bestämd form genitiv,Plural,morfem,obestämd form,morfems,obestämd form genitiv,morfemen,bestämd form,morfemens,bestämd form genitiv
de·­sign,~en ~er ,Singular,en design,obestämd form,en designs,obestämd form genitiv,designen,bestämd form,designens,bestämd form genitiv,Plural,designer,obestämd form,designers,obestämd form genitiv,designerna,bestämd form,designernas,bestämd form genitiv
för·­kort·­ning,~en ~ar ,Singular,en förkortning,obestämd form,en förkortnings,obestämd form genitiv,förkortningen,bestämd form,förkortningens,bestämd form genitiv,Plural,förkortningar,obestämd form,förkortningars,obestämd form genitiv,förkortningarna,bestämd form,förkortningarnas,bestämd form genitiv
sov·­ande,~t ,Singular,ett sovande,obestämd form,ett sovandes,obestämd form genitiv,sovandet,bestämd form,sovandets,bestämd form genitiv
jord,~en ~ar ,Singular,en jord,obestämd form,en jords,obestämd form genitiv,jorden,bestämd form,jordens,bestämd form genitiv,Plural,jordar,obestämd form,jordars,obestämd form genitiv,jordarna,bestämd form,jordarnas,bestämd form genitiv
vikt·­ig·­het,~en ~er ,Singular,en viktighet,obestämd form,en viktighets,obestämd form genitiv,viktigheten,bestämd form,viktighetens,bestämd form genitiv,Plural,viktigheter,obestämd form,viktigheters,obestämd form genitiv,viktigheterna,bestämd form,viktigheternas,bestämd form genitiv
ord|­för·­stå·­else,~n ,Singular,en ordförståelse,obestämd form,en ordförståelses,obestämd form genitiv,ordförståelsen,bestämd form,ordförståelsens,bestämd form genitiv
för·­skriv·­ning,~en ~ar ,Singular,en förskrivning,obestämd form,en förskrivnings,obestämd form genitiv,förskrivningen,bestämd form,förskrivningens,bestämd form genitiv,Plural,förskrivningar,obestämd form,förskrivningars,obestämd form genitiv,förskrivningarna,bestämd form,förskrivningarnas,bestämd form genitiv
axi·­om,~et; pl. ~ ,Singular,ett axiom,obestämd form,ett axioms,obestämd form genitiv,axiomet,bestämd form,axiomets,bestämd form genitiv,Plural,axiom,obestämd form,axioms,obestämd form genitiv,axiomen,bestämd form,axiomens,bestämd form genitiv
ap·­pend·­ix,~et; pl. ~ ,Singular,ett appendix,obestämd form,ett appendix,obestämd form genitiv,appendixet,bestämd form,appendixets,bestämd form genitiv,Plural,appendix,obestämd form,appendix,obestämd form genitiv,appendixen,bestämd form,appendixens,bestämd form genitiv
språk|­lära,~n ‑läror ,Singular,en språklära,obestämd form,en språkläras,obestämd form genitiv,språkläran,bestämd form,språklärans,bestämd form genitiv,Plural,språkläror,obestämd form,språklärors,obestämd form genitiv,språklärorna,bestämd form,språklärornas,bestämd form genitiv
klipp,~et; pl. ~ ,Singular,ett klipp,obestämd form,ett klipps,obestämd form genitiv,klippet,bestämd form,klippets,bestämd form genitiv,Plural,klipp,obestämd form,klipps,obestämd form genitiv,klippen,bestämd form,klippens,bestämd form genitiv
gud|­son,~en ‑söner ,Singular,en gudson,obestämd form,en gudsons,obestämd form genitiv,gudsonen,bestämd form,gudsonens,bestämd form genitiv,Plural,gudsöner,obestämd form,gudsöners,obestämd form genitiv,gudsönerna,bestämd form,gudsönernas,bestämd form genitiv
seni·­or,~en ~er ,Singular,en senior,obestämd form,en seniors,obestämd form genitiv,senioren,bestämd form,seniorens,bestämd form genitiv,Plural,seniorer,obestämd form,seniorers,obestämd form genitiv,seniorerna,bestämd form,seniorernas,bestämd form genitiv
seni·­or,~t ~a ,Ordform(er),senior
salva,~n salvor ,Singular,en salva,obestämd form,en salvas,obestämd form genitiv,salvan,bestämd form,salvans,bestämd form genitiv,Plural,salvor,obestämd form,salvors,obestämd form genitiv,salvorna,bestämd form,salvornas,bestämd form genitiv
tvång,~et; pl. ~ ,Singular,ett tvång,obestämd form,ett tvångs,obestämd form genitiv,tvånget,bestämd form,tvångets,bestämd form genitiv,Plural,tvång,obestämd form,tvångs,obestämd form genitiv,tvången,bestämd form,tvångens,bestämd form genitiv
sprid·­ning,~en ~ar ,Singular,en spridning,obestämd form,en spridnings,obestämd form genitiv,spridningen,bestämd form,spridningens,bestämd form genitiv,Plural,spridningar,obestämd form,spridningars,obestämd form genitiv,spridningarna,bestämd form,spridningarnas,bestämd form genitiv
mot|­sats,~en ~er ,Singular,en motsats,obestämd form,en motsats,obestämd form genitiv,motsatsen,bestämd form,motsatsens,bestämd form genitiv,Plural,motsatser,obestämd form,motsatsers,obestämd form genitiv,motsatserna,bestämd form,motsatsernas,bestämd form genitiv
håll·­bar·­het,~en ,Singular,en hållbarhet,obestämd form,en hållbarhets,obestämd form genitiv,hållbarheten,bestämd form,hållbarhetens,bestämd form genitiv
suga,~n sugor ,Singular,en suga,obestämd form,en sugas,obestämd form genitiv,sugan,bestämd form,sugans,bestämd form genitiv,Plural,sugor,obestämd form,sugors,obestämd form genitiv,sugorna,bestämd form,sugornas,bestämd form genitiv
suga,sög, sugit, pres. suger ,Finita former,suger,presens aktiv,sugs (suges),presens passiv,sög,preteritum aktiv,sögs,preteritum passiv,sug,imperativ aktiv,Infinita former,att suga,infinitiv aktiv,att sugas,infinitiv passiv,har/hade sugit,supinum aktiv,har/hade sugits,supinum passiv,Presens particip,sugande
e·­miss·­arie,~n ~r ,Singular,en emissarie,obestämd form,en emissaries,obestämd form genitiv,emissarien,bestämd form,emissariens,bestämd form genitiv,Plural,emissarier,obestämd form,emissariers,obestämd form genitiv,emissarierna,bestämd form,emissariernas,bestämd form genitiv
fam·­ilj,~en ~er ,Singular,en familj,obestämd form,en familjs,obestämd form genitiv,familjen,bestämd form,familjens,bestämd form genitiv,Plural,familjer,obestämd form,familjers,obestämd form genitiv,familjerna,bestämd form,familjernas,bestämd form genitiv
hög,högt [hök´t] höga, högre högst [hök´st] ,Positiv,en hög + substantiv,ett högt + substantiv,den/det/de höga + substantiv,den höge + maskulint substantiv,Komparativ,en/ett/den/det/de högre + substantiv,Superlativ,är högst,den/det/de högsta + substantiv,den högste + maskulint substantiv,Övrig(a) ordform(er),högan,i vissa uttryck
hög,~en ~ar ,Singular,en hög,obestämd form,en högs,obestämd form genitiv,högen,bestämd form,högens,bestämd form genitiv,Plural,högar,obestämd form,högars,obestämd form genitiv,högarna,bestämd form,högarnas,bestämd form genitiv
prax·­is,best. ~ el. ~en ,Singular,en praxis,obestämd form,en praxis,obestämd form genitiv,praxis (praxisen),bestämd form,praxis (praxisens),bestämd form genitiv
sebu,~n ~er ,Singular,en sebu (en zebu),obestämd form,en sebus (en zebus),obestämd form genitiv,sebun (zebun),bestämd form,sebuns (zebuns),bestämd form genitiv,Plural,sebuer (zebuer),obestämd form,sebuers (zebuers),obestämd form genitiv,sebuerna (zebuerna),bestämd form,sebuernas (zebuernas),bestämd form genitiv
socka,~n sockor ,Singular,en socka,obestämd form,en sockas,obestämd form genitiv,sockan,bestämd form,sockans,bestämd form genitiv,Plural,sockor,obestämd form,sockors,obestämd form genitiv,sockorna,bestämd form,sockornas,bestämd form genitiv
så,sådde, sått, sådd n. sått, pres. sår ,Ordform(er),så,adverb
så,~n ~ar ,Ordform(er),så,
